#####################################################################
# Alchemist log file - simulation started at: 2020-03-17T15:59+0000 #
#####################################################################
# seed = 4.0, speed = 2, meanNeighbors = 10, nodeCount = 10
#
# The columns have the following meaning: 
# time nodes org:protelis:armonicCentralityHLL[Mean] harmonicCentrality[Mean] msqer@harmonicCentrality[Mean] msqer@harmonicCentrality[Max] msqer@harmonicCentrality[Min] msqer@harmonicCentrality[StandardDeviation] 
0.0 10.0 NaN NaN 0.0 0.0 0.0 0.0 
0.5 10.0 0.6666666666666667 7.7 7.5 9.0 5.5 1.0540925533894598 
1.0 10.0 3.65 7.7 4.05 8.0 0.5 2.5435102603379534 
1.5 10.0 5.7 7.7 2.1 5.5 0.0 1.8529256146249728 
2.0 10.0 7.7 7.7 0.2 1.0 0.0 0.34960294939005054 
2.5 10.0 7.8 7.7 0.1 0.5 0.0 0.21081851067789198 
3.0 10.0 7.8 7.7 0.1 0.5 0.0 0.21081851067789198 
3.5 10.0 7.8 7.7 0.1 0.5 0.0 0.21081851067789198 
4.0 10.0 7.8 7.7 0.1 0.5 0.0 0.21081851067789198 
4.5 10.0 7.8 7.7 0.1 0.5 0.0 0.21081851067789198 
5.0 10.0 7.8 7.7 0.1 0.5 0.0 0.21081851067789198 
5.5 10.0 7.8 7.7 0.1 0.5 0.0 0.21081851067789198 
6.0 10.0 7.8 7.7 0.1 0.5 0.0 0.21081851067789198 
6.5 10.0 7.8 7.8 0.2 0.5 0.0 0.25819888974716115 
7.0 10.0 7.8 7.8 0.2 0.5 0.0 0.25819888974716115 
7.5 10.0 7.85 7.9 0.25 0.5 0.0 0.26352313834736496 
8.0 10.0 7.95 7.8 0.15 0.5 0.0 0.24152294576982397 
8.5 10.0 7.95 7.8 0.15 0.5 0.0 0.24152294576982397 
9.0 10.0 7.95 7.8 0.15 0.5 0.0 0.24152294576982394 
9.5 10.0 7.95 7.7 0.25 1.0 0.0 0.3535533905932738 
10.0 10.0 7.85 7.7 0.15 0.5 0.0 0.24152294576982394 
10.5 10.0 7.85 7.7 0.15 0.5 0.0 0.24152294576982394 
11.0 10.0 7.85 7.8 0.15 0.5 0.0 0.24152294576982394 
11.5 10.0 7.85 7.8 0.15 0.5 0.0 0.24152294576982394 
12.0 10.0 7.95 7.9 0.15 0.5 0.0 0.24152294576982397 
12.5 10.0 7.95 7.9 0.15 0.5 0.0 0.24152294576982397 
13.0 10.0 8.05 8.0 0.25 0.5 0.0 0.26352313834736496 
13.5 10.0 8.05 8.0 0.25 0.5 0.0 0.26352313834736496 
14.0 10.0 8.15 8.0 0.25 0.5 0.0 0.26352313834736496 
14.5 10.0 8.2 8.0 0.2 0.5 0.0 0.25819888974716115 
15.0 10.0 8.2 8.0 0.2 0.5 0.0 0.25819888974716115 
15.5 10.0 8.2 8.0 0.2 0.5 0.0 0.25819888974716115 
16.0 10.0 8.2 8.0 0.2 0.5 0.0 0.25819888974716115 
16.5 10.0 8.2 8.0 0.2 0.5 0.0 0.25819888974716115 
17.0 10.0 8.2 8.0 0.2 0.5 0.0 0.25819888974716115 
17.5 10.0 8.2 8.0 0.2 0.5 0.0 0.25819888974716115 
18.0 10.0 8.2 8.0 0.2 0.5 0.0 0.25819888974716115 
18.5 10.0 8.2 7.9 0.3 0.5 0.0 0.25819888974716115 
19.0 10.0 8.15 7.9 0.25 0.5 0.0 0.26352313834736496 
19.5 10.0 8.1 8.0 0.2 0.5 0.0 0.25819888974716115 
20.0 10.0 8.15 7.9 0.25 1.0 0.0 0.3535533905932738 
20.5 10.0 8.15 8.0 0.35 1.0 0.0 0.3374742788552764 
21.0 10.0 8.1 8.0 0.3 1.0 0.0 0.34960294939005054 
21.5 10.0 8.05 8.0 0.15 0.5 0.0 0.24152294576982397 
22.0 10.0 8.1 8.0 0.1 0.5 0.0 0.21081851067789198 
22.5 10.0 8.1 8.0 0.1 0.5 0.0 0.21081851067789198 
23.0 10.0 8.1 8.0 0.1 0.5 0.0 0.21081851067789198 
23.5 10.0 8.1 8.0 0.1 0.5 0.0 0.21081851067789198 
24.0 10.0 8.1 8.0 0.1 0.5 0.0 0.21081851067789198 
24.5 10.0 8.1 8.0 0.1 0.5 0.0 0.21081851067789198 
25.0 10.0 8.1 8.0 0.1 0.5 0.0 0.21081851067789198 
25.5 10.0 8.1 8.0 0.1 0.5 0.0 0.21081851067789198 
26.0 10.0 8.1 8.0 0.1 0.5 0.0 0.21081851067789198 
