#####################################################################
# Alchemist log file - simulation started at: 2020-03-17T15:40+0000 #
#####################################################################
# seed = 12.0, speed = 0, meanNeighbors = 2, nodeCount = 1000
#
# The columns have the following meaning: 
# time nodes org:protelis:armonicCentralityHLL[Mean] harmonicCentrality[Mean] msqer@harmonicCentrality[Mean] msqer@harmonicCentrality[Max] msqer@harmonicCentrality[Min] msqer@harmonicCentrality[StandardDeviation] 
0.0 1000.0 NaN NaN 0.0 0.0 0.0 0.0 
0.5 1000.0 0.5617035546613012 3.843630081030081 3.564463414363414 13.532539682539682 0.0 2.9793794244315936 
1.0 1000.0 1.1913333333333334 3.843630081030081 2.652296747696748 13.532539682539682 0.0 2.6238254772094223 
1.5 1000.0 2.3495333333333335 3.843630081030081 1.4945967476967474 10.0 0.0 1.9616227063419587 
2.0 1000.0 3.050852380952381 3.843630081030081 0.7939777000777002 6.295238095238096 0.0 1.2474569876331214 
2.5 1000.0 3.3650011904761903 3.843630081030081 0.4954360334110333 5.081746031746031 0.0 0.9144249313077235 
3.0 1000.0 3.587276984126984 3.843630081030081 0.2987578588078587 3.795238095238096 0.0 0.6082497160371951 
3.5 1000.0 3.69780873015873 3.843630081030081 0.20577928737928733 2.575468975468974 0.0 0.4516380639179708 
4.0 1000.0 3.775379437229437 3.843630081030081 0.15296969141969124 2.575468975468974 0.0 0.3581496161532275 
4.5 1000.0 3.8197935786435786 3.843630081030081 0.12826031191031195 2.575468975468974 0.0 0.3169397024505177 
5.0 1000.0 3.8552274891774894 3.843630081030081 0.11562466977466973 2.575468975468974 0.0 0.287659587921297 
5.5 1000.0 3.872932536907537 3.843630081030081 0.11502820790320785 2.575468975468974 0.0 0.28179868445760975 
6.0 1000.0 3.884656718281718 3.843630081030081 0.11723521756021761 2.575468975468974 0.0 0.2824005566610483 
6.5 1000.0 3.8905542735042733 3.843630081030081 0.12039573759573756 2.575468975468974 0.0 0.28598535697074595 
7.0 1000.0 3.8943234654234655 3.843630081030081 0.12336947496947498 2.575468975468974 0.0 0.2887501363032544 
7.5 1000.0 3.8952106837606837 3.843630081030081 0.12417473082473077 2.575468975468974 0.0 0.2891810598705127 
8.0 1000.0 3.8955973970473967 3.843630081030081 0.12456144411144414 2.575468975468974 0.0 0.2893539290682482 
8.5 1000.0 3.895629698079698 3.843630081030081 0.12459374514374513 2.575468975468974 0.0 0.28938582581965494 
9.0 1000.0 3.895629698079698 3.843630081030081 0.12459374514374513 2.575468975468974 0.0 0.28938582581965494 
9.5 1000.0 3.895629698079698 3.843630081030081 0.12459374514374513 2.575468975468974 0.0 0.28938582581965494 
10.0 1000.0 3.895629698079698 3.843630081030081 0.12459374514374513 2.575468975468974 0.0 0.28938582581965494 
10.5 1000.0 3.895629698079698 3.843630081030081 0.12459374514374513 2.575468975468974 0.0 0.28938582581965494 
11.0 1000.0 3.895629698079698 3.843630081030081 0.12459374514374513 2.575468975468974 0.0 0.28938582581965494 
11.5 1000.0 3.895629698079698 3.843630081030081 0.12459374514374513 2.575468975468974 0.0 0.28938582581965494 
#####################################################################
# End of data export. Simulation finished at: 2020-03-17T15:40+0000 #
#####################################################################
