#####################################################################
# Alchemist log file - simulation started at: 2020-02-18T17:06+0000 #
#####################################################################
# seed = 0.0, speed = 1, meanNeighbors = 2, nodeCount = 10
#
# The columns have the following meaning: 
# time nodes org:protelis:armonicCentralityHLL[Mean] harmonicCentrality[Mean] msqer@harmonicCentrality[Mean] msqer@harmonicCentrality[Max] msqer@harmonicCentrality[Min] msqer@harmonicCentrality[StandardDeviation] 
0.0 10.0 NaN NaN 0.0 0.0 0.0 0.0 
0.5 10.0 0.6666666666666667 2.3 1.9000000000000001 3.0 0.0 1.0488088481701514 
1.0 10.0 1.0 2.3 1.3 3.0 0.0 1.0593499054713802 
1.5 10.0 1.95 2.3 0.3499999999999999 1.5 0.0 0.5296749527356902 
2.0 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
2.5 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
3.0 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
3.5 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
4.0 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
4.5 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
5.0 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
5.5 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
6.0 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
6.5 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
7.0 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
7.5 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
8.0 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
8.5 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
9.0 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
9.5 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
10.0 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
10.5 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
11.0 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
11.5 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
12.0 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
12.5 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
13.0 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
13.5 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
14.0 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
14.5 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
15.0 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
15.5 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
16.0 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
16.5 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
17.0 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
17.5 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
18.0 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
18.5 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
19.0 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
19.5 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
20.0 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
20.5 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
21.0 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
21.5 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
22.0 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
22.5 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
23.0 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
23.5 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
24.0 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
24.5 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
25.0 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
25.5 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
26.0 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
26.5 10.0 2.3 2.3 0.0 0.0 0.0 0.0 
27.0 10.0 2.3 2.1666666666666665 0.13333333333333336 0.6666666666666667 0.0 0.2459549291242073 
27.5 10.0 2.25 2.1666666666666665 0.08333333333333333 0.6666666666666667 0.0 0.21154925294066415 
28.0 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
28.5 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
29.0 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
29.5 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
30.0 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
30.5 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
31.0 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
31.5 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
32.0 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
32.5 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
33.0 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
33.5 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
34.0 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
34.5 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
35.0 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
35.5 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
36.0 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
36.5 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
37.0 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
37.5 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
38.0 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
38.5 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
39.0 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
39.5 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
40.0 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
40.5 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
41.0 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
41.5 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
42.0 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
42.5 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
43.0 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
43.5 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
44.0 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
44.5 10.0 2.1666666666666665 2.1666666666666665 0.0 0.0 0.0 0.0 
45.0 10.0 2.1666666666666665 2.0666666666666664 0.1 0.5 0.0 0.21081851067789198 
45.5 10.0 2.1666666666666665 2.0666666666666664 0.1 0.5 0.0 0.21081851067789198 
46.0 10.0 2.1166666666666667 2.0666666666666664 0.05 0.5 0.0 0.15811388300841897 
46.5 10.0 2.0666666666666664 2.0666666666666664 0.0 0.0 0.0 0.0 
47.0 10.0 2.0666666666666664 2.0666666666666664 0.0 0.0 0.0 0.0 
47.5 10.0 2.0666666666666664 2.0666666666666664 0.0 0.0 0.0 0.0 
48.0 10.0 2.0666666666666664 2.0666666666666664 0.0 0.0 0.0 0.0 
48.5 10.0 2.0666666666666664 2.0666666666666664 0.0 0.0 0.0 0.0 
49.0 10.0 2.0666666666666664 1.7 0.36666666666666664 1.8333333333333333 0.0 0.6126243889817876 
49.5 10.0 2.0666666666666664 2.0666666666666664 0.0 0.0 0.0 0.0 
50.0 10.0 2.0666666666666664 2.0666666666666664 0.0 0.0 0.0 0.0 
#####################################################################
# End of data export. Simulation finished at: 2020-02-18T17:06+0000 #
#####################################################################
