#####################################################################
# Alchemist log file - simulation started at: 2020-02-18T17:06+0000 #
#####################################################################
# seed = 0.0, speed = 1, meanNeighbors = 2, nodeCount = 20
#
# The columns have the following meaning: 
# time nodes org:protelis:armonicCentralityHLL[Mean] harmonicCentrality[Mean] msqer@harmonicCentrality[Mean] msqer@harmonicCentrality[Max] msqer@harmonicCentrality[Min] msqer@harmonicCentrality[StandardDeviation] 
0.0 20.0 NaN NaN 0.0 0.0 0.0 0.0 
0.5 20.0 0.375 2.5833333333333335 2.433333333333333 5.0 0.0 1.7699572136104578 
1.0 20.0 1.05 2.5833333333333335 1.5333333333333334 4.5 0.0 1.5204262252515737 
1.5 20.0 1.95 2.5833333333333335 0.6333333333333333 2.5 0.0 0.7921397478456432 
2.0 20.0 2.4166666666666665 2.5833333333333335 0.16666666666666666 1.0 0.0 0.2911963626789092 
2.5 20.0 2.55 2.5833333333333335 0.033333333333333326 0.3333333333333335 0.0 0.10259783520851538 
3.0 20.0 2.5833333333333335 2.5833333333333335 0.0 0.0 0.0 0.0 
3.5 20.0 2.5833333333333335 2.5833333333333335 0.0 0.0 0.0 0.0 
4.0 20.0 2.5833333333333335 2.5 0.0833333333333333 0.833333333333333 0.0 0.21116496696860912 
4.5 20.0 2.5833333333333335 2.5 0.0833333333333333 0.833333333333333 0.0 0.21116496696860912 
5.0 20.0 2.541666666666667 2.5 0.04166666666666665 0.5 0.0 0.11629011915406011 
5.5 20.0 2.5166666666666666 2.5 0.01666666666666665 0.16666666666666696 0.0 0.04359569698171642 
6.0 20.0 2.504166666666667 2.5 0.004166666666666652 0.08333333333333304 0.0 0.018633899812498186 
6.5 20.0 2.5 2.5 0.0 0.0 0.0 0.0 
7.0 20.0 2.5 2.5 0.0 0.0 0.0 0.0 
7.5 20.0 2.5 2.5 0.0 0.0 0.0 0.0 
8.0 20.0 2.5 2.5 0.0 0.0 0.0 0.0 
8.5 20.0 2.5 2.55 0.05 0.5 0.0 0.15389675281277312 
9.0 20.0 2.5 2.55 0.05 0.5 0.0 0.15389675281277312 
9.5 20.0 2.525 2.55 0.025 0.5 0.0 0.11180339887498945 
10.0 20.0 2.55 2.55 0.0 0.0 0.0 0.0 
10.5 20.0 2.55 2.55 0.0 0.0 0.0 0.0 
