#####################################################################
# Alchemist log file - simulation started at: 2020-02-18T17:07+0000 #
#####################################################################
# seed = 0.0, speed = 1, meanNeighbors = 2, nodeCount = 1000
#
# The columns have the following meaning: 
# time nodes org:protelis:armonicCentralityHLL[Mean] harmonicCentrality[Mean] msqer@harmonicCentrality[Mean] msqer@harmonicCentrality[Max] msqer@harmonicCentrality[Min] msqer@harmonicCentrality[StandardDeviation] 
0.0 1000.0 NaN NaN 0.0 0.0 0.0 0.0 
0.5 1000.0 0.5174731182795705 3.2177400432900436 2.966073376623377 10.992857142857142 0.0 2.358529428416516 
1.0 1000.0 1.078366666666666 3.226677501093678 2.186644167760344 10.602380952380955 0.0 2.1433975010718456 
1.5 1000.0 2.094766666666666 3.166132357348533 1.2327990240152005 10.668253968253966 0.0 1.6664785181634538 
2.0 1000.0 2.6601261904761904 3.28488722437693 0.9767157958055016 9.598063048063047 0.0 1.4965989842336982 
2.5 1000.0 2.907046428571429 3.197650377400377 0.8543944250194251 6.15 0.0 1.1471415255550061 
3.0 1000.0 3.036095238095238 3.2635197163947165 0.8445832084582083 7.987085137085137 0.0 1.171096804796248 
3.5 1000.0 3.165815079365079 3.1440394827394824 0.7485731879231879 6.38452380952381 0.0 1.0127888732524215 
4.0 1000.0 3.256944047619048 3.2531766530854767 0.8887204121042358 7.829340104340103 0.0 1.2950846477301978 
4.5 1000.0 3.289594444444445 3.243582151508622 0.8595182986947693 7.796006771006768 0.0 1.223976480175321 
5.0 1000.0 3.3479879870129867 3.3064026411497003 0.7636746108466694 7.296800421800421 0.0 1.135000109272674 
5.5 1000.0 3.3984733405483403 3.525245720292779 0.735266101055807 8.21948051948052 0.0 1.054292081979859 
6.0 1000.0 3.4191212814962815 3.3491469731249146 0.8024939023394906 6.941702741702741 0.0 1.1359363336963157 
6.5 1000.0 3.4706090243090246 3.2865383838383835 0.8136570762570763 10.55674603174603 0.0 1.26165059108671 
7.0 1000.0 3.510516566766567 3.229906948606948 0.7757959151959153 9.144588744588745 0.0 1.3063273495098082 
7.5 1000.0 3.5392116411366414 3.3272825682487444 0.7861238372738373 9.144588744588745 0.0 1.3108825298809634 
8.0 1000.0 3.580418613331113 3.4305015734265734 0.7575248515373516 8.852380952380951 0.0 1.2135915706421487 
8.5 1000.0 3.5622783474695243 3.3699872155622153 0.7228613886113888 8.90238095238095 0.0 1.1446548393368419 
