#####################################################################
# Alchemist log file - simulation started at: 2020-02-18T17:06+0000 #
#####################################################################
# seed = 0.0, speed = 1, meanNeighbors = 2, nodeCount = 100
#
# The columns have the following meaning: 
# time nodes org:protelis:armonicCentralityHLL[Mean] harmonicCentrality[Mean] msqer@harmonicCentrality[Mean] msqer@harmonicCentrality[Max] msqer@harmonicCentrality[Min] msqer@harmonicCentrality[StandardDeviation] 
0.0 100.0 NaN NaN 0.0 0.0 0.0 0.0 
0.5 100.0 0.48484848484848486 2.6759999999999997 2.462666666666667 6.166666666666667 0.0 1.5583958917204221 
1.0 100.0 0.9733333333333334 2.614333333333333 1.661 6.166666666666667 0.0 1.435835299697128 
1.5 100.0 1.9491666666666667 2.5559999999999996 0.6735 3.5666666666666664 0.0 0.8226285339240544 
2.0 100.0 2.4358333333333335 2.5909999999999997 0.3418333333333333 3.0 0.0 0.5576299403662053 
2.5 100.0 2.5365 2.7093333333333334 0.35616666666666663 4.166666666666667 0.0 0.7133985267103222 
3.0 100.0 2.5546666666666664 2.6326666666666667 0.3113333333333333 3.166666666666667 0.0 0.5897262961553471 
3.5 100.0 2.542 2.6443333333333334 0.299 3.833333333333333 0.0 0.6023514528307143 
4.0 100.0 2.6743333333333332 2.5306666666666664 0.417 3.166666666666667 0.0 0.6760326100024738 
4.5 100.0 2.681 2.5406666666666666 0.32366666666666666 3.166666666666667 0.0 0.646188774786388 
5.0 100.0 2.620166666666667 2.574 0.23450000000000001 2.5 0.0 0.5298881518048122 
5.5 100.0 2.6069999999999998 2.544 0.07666666666666663 2.0666666666666664 0.0 0.2802315861266808 
6.0 100.0 2.6 2.527 0.07666666666666665 2.5 0.0 0.29555251764216833 
6.5 100.0 2.5671666666666666 2.5873333333333335 0.11649999999999999 2.5 0.0 0.3801876124375355 
7.0 100.0 2.544 2.6306666666666665 0.15166666666666664 3.1666666666666665 0.0 0.4462369157305545 
7.5 100.0 2.5556666666666668 2.6406666666666667 0.11999999999999994 3.1666666666666665 0.0 0.3788976271986212 
8.0 100.0 2.589 2.5806666666666667 0.13166666666666665 3.0 0.0 0.3702571375729055 
8.5 100.0 2.5748333333333333 2.539 0.18916666666666668 2.8333333333333335 0.0 0.4066739456764245 
9.0 100.0 2.5673333333333335 2.465 0.2556666666666667 2.9166666666666665 0.0 0.49338053737220705 
9.5 100.0 2.527833333333333 2.465 0.17949999999999997 2.9166666666666665 0.0 0.38935653700284295 
10.0 100.0 2.5111666666666665 2.4363333333333332 0.09783333333333333 1.166666666666667 0.0 0.2328115257231475 
10.5 100.0 2.478666666666667 2.5616666666666665 0.13699999999999998 2.0 0.0 0.38851771608600116 
11.0 100.0 2.516 2.3 0.32266666666666666 3.5 0.0 0.6824952567843298 
11.5 100.0 2.4385 2.3183333333333334 0.24016666666666664 2.833333333333333 0.0 0.5593361013724583 
12.0 100.0 2.4208333333333334 2.3183333333333334 0.17749999999999985 2.833333333333333 0.0 0.5019120287700003 
12.5 100.0 2.3781666666666665 2.158333333333333 0.22483333333333336 2.0 0.0 0.5139878146660095 
13.0 100.0 2.3489999999999998 2.2350000000000003 0.11399999999999998 2.0 0.0 0.3465374662113976 
13.5 100.0 2.315 2.2483333333333335 0.09333333333333341 2.166666666666667 0.0 0.3451768037016575 
14.0 100.0 2.3016666666666667 2.2483333333333335 0.06666666666666667 2.166666666666667 0.0 0.311579733640145 
14.5 100.0 2.268333333333333 2.2483333333333335 0.03333333333333335 1.3333333333333335 0.0 0.19819613000352118 
15.0 100.0 2.2483333333333335 2.235 0.16333333333333336 3.333333333333333 0.0 0.4728783320762859 
