#####################################################################
# Alchemist log file - simulation started at: 2020-02-18T16:59+0000 #
#####################################################################
# seed = 0.0, speed = 0, meanNeighbors = 10, nodeCount = 1000
#
# The columns have the following meaning: 
# time nodes org:protelis:armonicCentralityHLL[Mean] harmonicCentrality[Mean] msqer@harmonicCentrality[Mean] msqer@harmonicCentrality[Max] msqer@harmonicCentrality[Min] msqer@harmonicCentrality[StandardDeviation] 
0.0 1000.0 NaN NaN 0.0 0.0 0.0 0.0 
0.5 1000.0 3.188901689708141 113.62889944857754 112.0472042104823 139.2426360742352 1.0 16.331135067696195 
1.0 1000.0 8.276428174603176 113.62889944857754 105.35247127397437 139.2426360742352 0.0 16.085898602879755 
1.5 1000.0 20.08690681818182 113.62889944857754 93.54199263039573 131.34438779968625 0.0 14.718898071485432 
2.0 1000.0 33.22268952713953 113.62889944857754 80.40620992143802 114.07176033460864 0.0 12.711334388373734 
2.5 1000.0 45.90974978781109 113.62889944857754 67.71914966076646 101.32543937400749 0.0 11.13608201313419 
3.0 1000.0 57.970001024397 113.62889944857754 55.65889842418054 87.64943882656729 0.0 9.697100687487698 
3.5 1000.0 68.69160013051777 113.62889944857754 44.93729931805978 75.29903244760057 0.0 9.096656193519033 
4.0 1000.0 78.42310783077328 113.62889944857754 35.20579161780427 73.40541545448464 0.0 8.945477335199962 
4.5 1000.0 86.88151183418256 113.62889944857754 26.74738761439499 53.968098196579135 0.0 8.810253229607001 
5.0 1000.0 94.10269386180134 113.62889944857754 19.5262055867762 53.968098196579135 0.0 8.25807615552313 
5.5 1000.0 99.88811589291824 113.62889944857754 13.740783555659311 40.02378659253978 0.0 7.291850851485447 
6.0 1000.0 104.43484678234067 113.62889944857754 9.194052666236873 34.86391634056469 0.0 5.840420378836028 
6.5 1000.0 107.61803013568843 113.62889944857754 6.010869312889123 27.917019522843653 0.0 4.496931179239175 
7.0 1000.0 109.83679892954571 113.62889944857754 3.7921005190318446 23.18021985102635 0.0 3.1518529603133603 
7.5 1000.0 111.17904820809734 113.62889944857754 2.449851240480209 13.886017592831777 0.0 2.1300604051486363 
8.0 1000.0 112.00183732294417 113.62889944857754 1.627062125633379 12.501937566559896 0.0 1.3808904568618139 
8.5 1000.0 112.43544797970945 113.62889944857754 1.1934514688680913 6.081461361528156 0.0 0.8874140590942033 
9.0 1000.0 112.70099101655066 113.62889944857754 0.9279696350309656 5.654727187313711 0.0 0.6123928469951966 
9.5 1000.0 112.84904305522127 113.62889944857754 0.7799413551351247 2.9457280651029123 0.0 0.41278967177932924 
10.0 1000.0 112.93349854604119 113.62889944857754 0.6962803485315667 2.896815721767993 0.0 0.3388362453421248 
10.5 1000.0 112.98137093622498 113.62889944857754 0.6485101721582694 2.0648475349148754 0.0 0.29343401858193235 
11.0 1000.0 113.01414256749213 113.62889944857754 0.6159870416679466 1.485805006796241 0.0 0.27541906274056116 
11.5 1000.0 113.0306720223435 113.62889944857754 0.5994705738295611 1.4041211024334643 0.0 0.2678437795622862 
12.0 1000.0 113.04097903069909 113.62889944857754 0.5891793549476482 1.4041211024334643 0.0 0.26296769081182403 
12.5 1000.0 113.04519243768875 113.62889944857754 0.5849659479579876 1.629347018727259 0.0 0.26541691471799667 
13.0 1000.0 113.04498501255269 113.62889944857754 0.5851733730940626 1.629347018727259 0.0 0.2734880829415048 
13.5 1000.0 113.04808238453904 113.62889944857754 0.5820760011077064 1.629347018727259 0.0 0.2674233961818429 
14.0 1000.0 113.04989721597056 113.62889944857754 0.5802611696761869 1.5124893796385805 0.0 0.26212965073080563 
14.5 1000.0 113.0510834074053 113.62889944857754 0.5790749782414435 1.33082492426135 0.0 0.25933356809837715 
15.0 1000.0 113.05398516069725 113.62889944857754 0.5761732249494904 1.3308249242613357 0.0 0.2541499112416066 
15.5 1000.0 113.05376247093159 113.62889944857754 0.5763959147151642 1.2642171288915591 0.0 0.2545243512056928 
16.0 1000.0 113.05344614049709 113.62889944857754 0.5767122451496537 1.2046764723528298 0.0 0.25499452526273003 
16.5 1000.0 113.05460376934396 113.62889944857754 0.5755546163027867 1.1941618335420685 0.0 0.2530420811380824 
17.0 1000.0 113.05537191450524 113.62889944857754 0.5747864711414965 1.1941618335420685 0.0 0.2517428922493858 
17.5 1000.0 113.0553797346421 113.62889944857754 0.574778651004644 1.1941618335420685 0.0 0.2517371644578 
18.0 1000.0 113.0553797346421 113.62889944857754 0.574778651004644 1.1941618335420685 0.0 0.2517371644578 
18.5 1000.0 113.0553797346421 113.62889944857754 0.574778651004644 1.1941618335420685 0.0 0.2517371644578 
19.0 1000.0 113.0553797346421 113.62889944857754 0.574778651004644 1.1941618335420685 0.0 0.2517371644578 
19.5 1000.0 113.0553797346421 113.62889944857754 0.574778651004644 1.1941618335420685 0.0 0.2517371644578 
20.0 1000.0 113.0553797346421 113.62889944857754 0.574778651004644 1.1941618335420685 0.0 0.2517371644578 
20.5 1000.0 113.0553797346421 113.62889944857754 0.574778651004644 1.1941618335420685 0.0 0.2517371644578 
#####################################################################
# End of data export. Simulation finished at: 2020-02-18T17:06+0000 #
#####################################################################
