#####################################################################
# Alchemist log file - simulation started at: 2020-02-18T16:57+0000 #
#####################################################################
# seed = 0.0, speed = 0, meanNeighbors = 10, nodeCount = 200
#
# The columns have the following meaning: 
# time nodes org:protelis:armonicCentralityHLL[Mean] harmonicCentrality[Mean] msqer@harmonicCentrality[Mean] msqer@harmonicCentrality[Max] msqer@harmonicCentrality[Min] msqer@harmonicCentrality[StandardDeviation] 
0.0 200.0 NaN NaN 0.0 0.0 0.0 0.0 
0.5 200.0 2.6244444444444444 47.33562487512488 46.154624875124874 60.7563492063492 30.05859140859141 6.833092618642794 
1.0 200.0 7.269136904761905 47.33562487512488 40.06648797036297 58.00952380952381 23.01587301587302 7.774282958156404 
1.5 200.0 15.925125 47.33562487512488 31.410499875124877 54.00952380952381 14.18174603174603 7.565457247000929 
2.0 200.0 26.116547952047952 47.33562487512488 21.219076923076923 36.792893217893216 3.071392496392491 6.48559682410855 
2.5 200.0 33.10990700475995 47.33562487512488 14.22571787036493 32.84285714285714 2.1865079365079367 5.579504620667629 
3.0 200.0 39.739525654084474 47.33562487512488 7.596374834316013 18.996861471861468 0.007936507936513237 4.280516180640166 
3.5 200.0 43.532233152876536 47.33562487512488 3.8087430930997117 13.070129870129872 0.007936507936513237 3.1350874029860054 
4.0 200.0 46.11651659492468 47.33562487512488 1.3071778772697895 7.788275613275623 0.006818181818196933 1.314002621009216 
4.5 200.0 47.023770944741536 47.33562487512488 0.5565532033326148 4.392982017982007 0.0012626262626298512 0.67653734116085 
5.0 200.0 47.477290813353314 47.33562487512488 0.29547450466200426 1.682289932289926 0.0012626262626298512 0.19909770700212023 
5.5 200.0 47.58540551809302 47.33562487512488 0.3005504426129421 0.8080447330447313 0.0012626262626298512 0.13048107005092058 
6.0 200.0 47.64181181318681 47.33562487512488 0.32117503330003283 0.6388888888888928 0.006138306138311123 0.1121665683327946 
6.5 200.0 47.65846298146298 47.33562487512488 0.3336538739038731 0.6388888888888928 0.017424242424240788 0.10512319993082032 
7.0 200.0 47.66505436230436 47.33562487512488 0.3360348817848807 0.6388888888888928 0.017424242424240788 0.10831593091679663 
7.5 200.0 47.67192673992674 47.33562487512488 0.3402710900210889 0.6388888888888928 0.017424242424240788 0.10338962098814945 
8.0 200.0 47.687250166500164 47.33562487512488 0.3526611444111436 0.6388888888888928 0.02233877233878445 0.07920001031682179 
8.5 200.0 47.69175566100566 47.33562487512488 0.3564652847152836 0.6388888888888928 0.033449883449890194 0.06864345773536953 
9.0 200.0 47.693294122544124 47.33562487512488 0.3576692474192463 0.6388888888888928 0.258741258741253 0.06496248154834201 
9.5 200.0 47.693294122544124 47.33562487512488 0.3576692474192463 0.6388888888888928 0.258741258741253 0.06496248154834201 
10.0 200.0 47.693294122544124 47.33562487512488 0.3576692474192463 0.6388888888888928 0.258741258741253 0.06496248154834201 
10.5 200.0 47.693294122544124 47.33562487512488 0.3576692474192463 0.6388888888888928 0.258741258741253 0.06496248154834201 
11.0 200.0 47.693294122544124 47.33562487512488 0.3576692474192463 0.6388888888888928 0.258741258741253 0.06496248154834201 
11.5 200.0 47.693294122544124 47.33562487512488 0.3576692474192463 0.6388888888888928 0.258741258741253 0.06496248154834201 
12.0 200.0 47.693294122544124 47.33562487512488 0.3576692474192463 0.6388888888888928 0.258741258741253 0.06496248154834201 
12.5 200.0 47.693294122544124 47.33562487512488 0.3576692474192463 0.6388888888888928 0.258741258741253 0.06496248154834201 
#####################################################################
# End of data export. Simulation finished at: 2020-02-18T16:57+0000 #
#####################################################################
