#####################################################################
# Alchemist log file - simulation started at: 2020-02-18T16:55+0000 #
#####################################################################
# seed = 0.0, speed = 0, meanNeighbors = 7, nodeCount = 500
#
# The columns have the following meaning: 
# time nodes org:protelis:armonicCentralityHLL[Mean] harmonicCentrality[Mean] msqer@harmonicCentrality[Mean] msqer@harmonicCentrality[Max] msqer@harmonicCentrality[Min] msqer@harmonicCentrality[StandardDeviation] 
0.0 500.0 NaN NaN 0.0 0.0 0.0 0.0 
0.5 500.0 1.9501322751322745 55.29424253532341 54.31137586865675 73.41040864282216 0.0 14.58459574352767 
1.0 500.0 5.0334523809523795 55.29424253532341 50.26079015437103 70.94499389499389 0.0 13.959777430243573 
1.5 500.0 11.430479365079366 55.29424253532341 43.86376317024405 65.63636865370611 0.0 12.39035142975915 
2.0 500.0 17.46462562992563 55.29424253532341 37.82961690539778 58.95222074966656 0.0 10.652810759130402 
2.5 500.0 22.858461971361972 55.29424253532341 32.43578056396144 51.6918728330493 0.0 9.282515299144793 
3.0 500.0 27.73221478680418 55.29424253532341 27.562027748519228 44.710830835830826 0.0 8.085189103727327 
3.5 500.0 32.204097518262614 55.29424253532341 23.0901450170608 37.217175308351784 0.0 7.0229514654863845 
4.0 500.0 36.03279150430977 55.29424253532341 19.261451031013642 33.24198885703967 0.0 6.272405009523463 
4.5 500.0 39.55545230495593 55.29424253532341 15.73879023036748 30.249073265180744 0.0 5.671378933423852 
5.0 500.0 42.63052005221256 55.29424253532341 12.663722483110847 25.715086299747423 0.0 5.2272378757121425 
5.5 500.0 45.450716210875896 55.29424253532341 9.843526324447517 25.005783221890702 0.0 4.808782894467221 
6.0 500.0 47.867122654587504 55.29424253532341 7.427119880735905 19.83340837451586 0.0 4.391305107906678 
6.5 500.0 50.01663926637319 55.29424253532341 5.27760326895022 19.83340837451586 0.0 3.87729283899696 
7.0 500.0 51.68159362917302 55.29424253532341 3.6130350011011836 14.921828657363378 0.0 3.210312111123047 
7.5 500.0 52.9815666923349 55.29424253532341 2.3142593184913336 14.921828657363378 0.0 2.5336126592967916 
8.0 500.0 53.868665565652634 55.29424253532341 1.431422896465002 9.699348805064766 0.0 1.8459016323851185 
8.5 500.0 54.48661999461167 55.29424253532341 0.8286404409887222 9.195385028752554 0.0 1.2766157452750786 
9.0 500.0 54.85588595242299 55.29424253532341 0.47549593105887905 5.287163809876823 0.0 0.7879545791181739 
9.5 500.0 55.0727357517101 55.29424253532341 0.2767373137025667 3.7983566142140575 0.0 0.4978267276374668 
10.0 500.0 55.19627642506694 55.29424253532341 0.16788038747818854 2.200546724866797 0.0 0.26803911645309797 
10.5 500.0 55.25943790122389 55.29424253532341 0.1155326397336521 1.3153684192886388 0.0 0.15830146112795868 
11.0 500.0 55.29172191552551 55.29424253532341 0.08876035947405263 0.9380516122043971 0.0 0.08408837698234965 
11.5 500.0 55.30568516943779 55.29424253532341 0.0799386838632843 0.3766575186710952 0.0 0.055481994759326414 
12.0 500.0 55.31125983002896 55.29424253532341 0.07701508791371578 0.2284109269415353 0.0 0.048448519815728563 
12.5 500.0 55.31267813179168 55.29424253532341 0.07643865070251624 0.22126494936095753 0.0 0.04770138648508978 
13.0 500.0 55.31311561108795 55.29424253532341 0.07644139615065731 0.22126494936095753 0.0 0.04772313159091617 
13.5 500.0 55.31321372984908 55.29424253532341 0.0764648041475136 0.22126494936095753 0.0 0.047756320294692275 
14.0 500.0 55.31323792016048 55.29424253532341 0.07648899445891189 0.22126494936095753 0.0 0.0477495984203138 
14.5 500.0 55.31323792016048 55.29424253532341 0.07648899445891189 0.22126494936095753 0.0 0.0477495984203138 
15.0 500.0 55.31323792016048 55.29424253532341 0.07648899445891189 0.22126494936095753 0.0 0.0477495984203138 
15.5 500.0 55.31323792016048 55.29424253532341 0.07648899445891189 0.22126494936095753 0.0 0.0477495984203138 
16.0 500.0 55.31323792016048 55.29424253532341 0.07648899445891189 0.22126494936095753 0.0 0.0477495984203138 
16.5 500.0 55.31323792016048 55.29424253532341 0.07648899445891189 0.22126494936095753 0.0 0.0477495984203138 
17.0 500.0 55.31323792016048 55.29424253532341 0.07648899445891189 0.22126494936095753 0.0 0.0477495984203138 
17.5 500.0 55.31323792016048 55.29424253532341 0.07648899445891189 0.22126494936095753 0.0 0.0477495984203138 
#####################################################################
# End of data export. Simulation finished at: 2020-02-18T16:56+0000 #
#####################################################################
