#####################################################################
# Alchemist log file - simulation started at: 2020-02-18T16:54+0000 #
#####################################################################
# seed = 0.0, speed = 0, meanNeighbors = 2, nodeCount = 2000
#
# The columns have the following meaning: 
# time nodes org:protelis:armonicCentralityHLL[Mean] harmonicCentrality[Mean] msqer@harmonicCentrality[Mean] msqer@harmonicCentrality[Max] msqer@harmonicCentrality[Min] msqer@harmonicCentrality[StandardDeviation] 
0.0 2000.0 NaN NaN 0.0 0.0 0.0 0.0 
0.5 2000.0 0.4890461745871249 2.8838522005772007 2.6420188672438676 9.066666666666666 0.0 2.026876548208035 
1.0 2000.0 1.0454333333333332 2.8838522005772007 1.838418867243867 8.692857142857143 0.0 1.783538588144971 
1.5 2000.0 1.991841666666666 2.8838522005772007 0.8920105339105339 7.769047619047621 0.0 1.2285576464677264 
2.0 2000.0 2.5007916666666667 2.8838522005772007 0.38306053391053385 4.519047619047619 0.0 0.7166263202623959 
2.5 2000.0 2.6869785714285714 2.8838522005772007 0.19687362914862877 3.7690476190476208 0.0 0.4948557136047416 
3.0 2000.0 2.7867803571428573 2.8838522005772007 0.0970718434343431 2.6333333333333337 0.0 0.31337602440328727 
3.5 2000.0 2.833694841269841 2.8838522005772007 0.05015735930735924 2.352380952380952 0.0 0.2149891592748171 
4.0 2000.0 2.8576837301587306 2.8838522005772007 0.026168470418470313 1.804761904761905 0.0 0.14575509364461112 
4.5 2000.0 2.868860533910534 2.8838522005772007 0.014991666666666672 1.3547619047619044 0.0 0.10864871843966441 
5.0 2000.0 2.875981222943723 2.8838522005772007 0.007870977633477627 1.0690476190476188 0.0 0.07336587959961989 
5.5 2000.0 2.879526893939394 2.8838522005772007 0.004325306637806655 1.0373015873015872 0.0 0.05088648190149385 
6.0 2000.0 2.8822586399711403 2.8838522005772007 0.001593560606060606 0.7290404040404042 0.0 0.02792539125695155 
6.5 2000.0 2.882923917748918 2.8838522005772007 9.282828282828231E-4 0.5333333333333332 0.0 0.020003711821814495 
7.0 2000.0 2.8835370490620487 2.8838522005772007 3.1515151515151824E-4 0.44848484848484826 0.0 0.01081930975313787 
7.5 2000.0 2.8838522005772007 2.8838522005772007 0.0 0.0 0.0 0.0 
8.0 2000.0 2.8838522005772007 2.8838522005772007 0.0 0.0 0.0 0.0 
8.5 2000.0 2.8838522005772007 2.8838522005772007 0.0 0.0 0.0 0.0 
9.0 2000.0 2.8838522005772007 2.8838522005772007 0.0 0.0 0.0 0.0 
9.5 2000.0 2.8838522005772007 2.8838522005772007 0.0 0.0 0.0 0.0 
10.0 2000.0 2.8838522005772007 2.8838522005772007 0.0 0.0 0.0 0.0 
10.5 2000.0 2.8838522005772007 2.8838522005772007 0.0 0.0 0.0 0.0 
#####################################################################
# End of data export. Simulation finished at: 2020-02-18T16:54+0000 #
#####################################################################
