#####################################################################
# Alchemist log file - simulation started at: 2020-02-18T16:54+0000 #
#####################################################################
# seed = 0.0, speed = 0, meanNeighbors = 2, nodeCount = 500
#
# The columns have the following meaning: 
# time nodes org:protelis:armonicCentralityHLL[Mean] harmonicCentrality[Mean] msqer@harmonicCentrality[Mean] msqer@harmonicCentrality[Max] msqer@harmonicCentrality[Min] msqer@harmonicCentrality[StandardDeviation] 
0.0 500.0 NaN NaN 0.0 0.0 0.0 0.0 
0.5 500.0 0.550925925925926 3.7488370851370854 3.4711704184704186 12.645238095238096 0.0 2.7574086724360343 
1.0 500.0 1.177466666666666 3.7488370851370854 2.5713704184704187 12.645238095238096 0.0 2.4313291989162793 
1.5 500.0 2.3181880952380953 3.7488370851370854 1.4306489898989898 10.566666666666666 0.0 1.7814445164682369 
2.0 500.0 2.9951412698412696 3.7488370851370854 0.7536958152958153 6.745238095238095 0.0 1.222767895408659 
2.5 500.0 3.2873127705627705 3.7488370851370854 0.4615243145743146 5.971428571428571 0.0 0.9196457858670208 
3.0 500.0 3.4783619769119767 3.7488370851370854 0.27047510822510834 4.860461760461759 0.0 0.6816587685678177 
3.5 500.0 3.5806981962481967 3.7488370851370854 0.16813888888888898 4.221428571428571 0.0 0.5045498272859792 
4.0 500.0 3.6480870851370852 3.7488370851370854 0.10075000000000006 3.577128427128426 0.0 0.3664906407253598 
4.5 500.0 3.6882590187590187 3.7488370851370854 0.06057806637806644 2.7380952380952372 0.0 0.2833555557842388 
5.0 500.0 3.7206527417027417 3.7488370851370854 0.028184343434343395 2.393795093795093 0.0 0.1671403214645969 
5.5 500.0 3.7330003607503612 3.7488370851370854 0.015836724386724416 1.2511904761904757 0.0 0.11428563294257553 
6.0 500.0 3.743141630591631 3.7488370851370854 0.0056954545454545626 1.121969696969697 0.0 0.058550178531158924 
6.5 500.0 3.746447186147186 3.7488370851370854 0.002389898989898988 0.32222222222222285 0.0 0.0266670876921164 
7.0 500.0 3.7482552669552667 3.7488370851370854 5.81818181818181E-4 0.290909090909091 0.0 0.013009850050907946 
7.5 500.0 3.7488370851370854 3.7488370851370854 0.0 0.0 0.0 0.0 
8.0 500.0 3.7488370851370854 3.7488370851370854 0.0 0.0 0.0 0.0 
8.5 500.0 3.7488370851370854 3.7488370851370854 0.0 0.0 0.0 0.0 
9.0 500.0 3.7488370851370854 3.7488370851370854 0.0 0.0 0.0 0.0 
9.5 500.0 3.7488370851370854 3.7488370851370854 0.0 0.0 0.0 0.0 
10.0 500.0 3.7488370851370854 3.7488370851370854 0.0 0.0 0.0 0.0 
10.5 500.0 3.7488370851370854 3.7488370851370854 0.0 0.0 0.0 0.0 
#####################################################################
# End of data export. Simulation finished at: 2020-02-18T16:54+0000 #
#####################################################################
